 1.730000000000000000e+02  -5.280595226350244253e-01+1.264383160348031998e+00j
 1.740000000000000000e+02  -5.525832359235164359e-01+1.255193050616081996e+00j
 1.750000000000000000e+02  -6.062492212363390642e-01+1.271501414459824453e+00j
 1.760000000000000000e+02  -5.462709770716875912e-01+1.315069685468690519e+00j
 1.770000000000000000e+02  -5.394249027564435028e-01+1.315489413440838140e+00j
 1.780000000000000000e+02  -5.637014853300935657e-01+1.342515547918108787e+00j
 1.790000000000000000e+02  -6.313313135357890848e-01+1.364386434464757158e+00j
 1.800000000000000000e+02  -6.040317240931754039e-01+1.397965002015838287e+00j
 1.810000000000000000e+02  -5.737213825458873373e-01+1.398444419160170593e+00j
 1.820000000000000000e+02  -6.217225547347166037e-01+1.434076507993568228e+00j
 1.830000000000000000e+02  -6.297690298536683384e-01+1.461726405532183914e+00j
 1.840000000000000000e+02  -6.154810356326365639e-01+1.416907286152210510e+00j
 1.850000000000000000e+02  -6.302251261022641105e-01+1.463709676490005940e+00j
 1.860000000000000000e+02  -6.267596499803860244e-01+1.525569154948974493e+00j
 1.870000000000000000e+02  -6.534783592638158112e-01+1.510054516737395325e+00j
 1.880000000000000000e+02  -6.316640266552725480e-01+1.506596943810565747e+00j
 1.890000000000000000e+02  -6.126778313037534174e-01+1.540850441700221340e+00j
 1.900000000000000000e+02  -6.574683729233827822e-01+1.575263883837079826e+00j
 1.910000000000000000e+02  -6.940640346777270375e-01+1.578152668082372534e+00j
 1.920000000000000000e+02  -6.638379647859733446e-01+1.599825147641620537e+00j
 1.930000000000000000e+02  -6.624685938283996212e-01+1.677527646593309996e+00j
 1.940000000000000000e+02  -6.922716773213882790e-01+1.682649297910463915e+00j
 1.950000000000000000e+02  -7.173939956204127277e-01+1.661194100434939092e+00j
 1.960000000000000000e+02  -6.987192098693812969e-01+1.730449267097908139e+00j
 1.970000000000000000e+02  -7.244603055381354517e-01+1.793743067857970219e+00j
 1.980000000000000000e+02  -7.565383353206270867e-01+1.798296881825576898e+00j
 1.990000000000000000e+02  -7.138943226598564173e-01+1.799078346636904469e+00j
 2.000000000000000000e+02  -7.131469829912349123e-01+1.849632546839507619e+00j
 2.010000000000000000e+02  -7.570879912431951464e-01+1.889812181064994157e+00j
 2.020000000000000000e+02  -7.763874679717008842e-01+1.871472688878440538e+00j
 2.030000000000000000e+02  -7.744365127772175894e-01+1.919235107823261455e+00j
 2.040000000000000000e+02  -7.633845703321161524e-01+1.982515688432445966e+00j
 2.050000000000000000e+02  -8.058339129308668136e-01+1.982169554879587015e+00j
 2.060000000000000000e+02  -8.273616767381588577e-01+2.005821231391187176e+00j
 2.070000000000000000e+02  -8.113739605022997070e-01+2.063572785052803837e+00j
 2.080000000000000000e+02  -8.342547173935667137e-01+2.109507367416664003e+00j
 2.090000000000000000e+02  -8.768483286297333867e-01+2.156685679876464867e+00j
 2.100000000000000000e+02  -8.601744871835261819e-01+2.193632639200135070e+00j
 2.110000000000000000e+02  -8.729316199305129365e-01+2.265315280190677516e+00j
 2.120000000000000000e+02  -9.122068811119841136e-01+2.324962278702020324e+00j
 2.130000000000000000e+02  -9.358491631508821795e-01+2.392290009361001779e+00j
 2.140000000000000000e+02  -9.048815257522883071e-01+2.463733217973033796e+00j
 2.150000000000000000e+02  -9.210676984843030324e-01+2.528082626850364445e+00j
 2.160000000000000000e+02  -9.377910586951582195e-01+2.613865166275060492e+00j
 2.170000000000000000e+02  -9.132826947692652686e-01+2.664730014158211535e+00j
 2.180000000000000000e+02  -9.087232276846691770e-01+2.756236965980839670e+00j
 2.190000000000000000e+02  -8.927239623085313491e-01+2.862836880139020934e+00j
 2.200000000000000000e+02  -8.681473510280383055e-01+2.933335128898161059e+00j
 2.210000000000000000e+02  -8.229334991484759110e-01+3.024002009341675290e+00j
 2.220000000000000000e+02  -7.613624770936880948e-01+3.099326177321101827e+00j
 2.230000000000000000e+02  -7.338913403597864260e-01+3.162666114632306513e+00j
 2.240000000000000000e+02  -6.660738647693492664e-01+3.245977072164122568e+00j
 2.250000000000000000e+02  -5.955743504030408531e-01+3.311551651467857571e+00j
 2.260000000000000000e+02  -5.439586211326675746e-01+3.371683700342880119e+00j
 2.270000000000000000e+02  -4.771787663642581556e-01+3.409422528429530086e+00j
 2.280000000000000000e+02  -3.930947540975369692e-01+3.461823267907426338e+00j
 2.290000000000000000e+02  -3.398159847226857044e-01+3.510766502846013548e+00j
 2.300000000000000000e+02  -2.848993444689909560e-01+3.542630303485512666e+00j
 2.310000000000000000e+02  -2.041666604632053073e-01+3.577938930344211954e+00j
 2.320000000000000000e+02  -1.432768375354157575e-01+3.613924314606719257e+00j
 2.330000000000000000e+02  -8.787790220937329033e-02+3.633572758585617013e+00j
 2.340000000000000000e+02  -1.364059405706772969e-02+3.651199127978008718e+00j
 2.350000000000000000e+02  4.585258399354841252e-02+3.677417443629500848e+00j
 2.360000000000000000e+02  9.177967377514049951e-02+3.673039852264956551e+00j
 2.370000000000000000e+02  1.446728311154346358e-01+3.673391197337756431e+00j
 2.380000000000000000e+02  2.037997308306335742e-01+3.711688923576953680e+00j
 2.390000000000000000e+02  2.385558257185445841e-01+3.720058601468534398e+00j
 2.400000000000000000e+02  2.579046491549620290e-01+3.689400638015736256e+00j
 2.410000000000000000e+02  3.489432457444676117e-01+3.719269278061125839e+00j
 2.420000000000000000e+02  3.354398557281652038e-01+3.692130537877253094e+00j
 2.430000000000000000e+02  3.599912057411623900e-01+3.662664074617467236e+00j
 2.440000000000000000e+02  3.840988092837411272e-01+3.679305945924213450e+00j
 2.450000000000000000e+02  3.283514600091966273e-01+3.696290496569640815e+00j
 2.460000000000000000e+02  3.082934389118494045e-01+3.722414753606710924e+00j
 2.470000000000000000e+02  3.583870403248685110e-01+3.777635490502758042e+00j
 2.480000000000000000e+02  3.230319587330482412e-01+3.830981463915430041e+00j
 2.490000000000000000e+02  3.083994439607245508e-01+3.866482164717590653e+00j
 2.500000000000000000e+02  3.432515428345271902e-01+3.927544065486924918e+00j
 2.510000000000000000e+02  3.489852543768646176e-01+4.050151641288713300e+00j
 2.520000000000000000e+02  2.887091513214848915e-01+4.127900897030754024e+00j
 2.530000000000000000e+02  3.595177052744924495e-01+4.180046949669372403e+00j
 2.540000000000000000e+02  3.830410833021358208e-01+4.365471393395431221e+00j
 2.550000000000000000e+02  4.176292143155594938e-01+4.497043018297250505e+00j
 2.560000000000000000e+02  5.230062159986452741e-01+4.503352626338023690e+00j
 2.570000000000000000e+02  6.023427498438951311e-01+4.690090246305062216e+00j
 2.580000000000000000e+02  6.192863271024706684e-01+4.818827148590038689e+00j
 2.590000000000000000e+02  7.524570056961963349e-01+4.829055489738236062e+00j
 2.600000000000000000e+02  8.370834458843806614e-01+4.986906818345294035e+00j
 2.610000000000000000e+02  8.776365316366119274e-01+5.139780524768835512e+00j
 2.620000000000000000e+02  1.003628819648681336e+00+5.146946477985340884e+00j
 2.630000000000000000e+02  1.167955199085195739e+00+5.275401446265434835e+00j
 2.640000000000000000e+02  1.161290048837492650e+00+5.463107064604087348e+00j
 2.650000000000000000e+02  1.307863111053621186e+00+5.552386688511855795e+00j
 2.660000000000000000e+02  1.517174091930877600e+00+5.719203307203640563e+00j
 2.670000000000000000e+02  1.709421228900595002e+00+6.005687184056117900e+00j
 2.680000000000000000e+02  1.952005464425801140e+00+6.118913642120595853e+00j
 2.690000000000000000e+02  2.298551592881663108e+00+6.269652390330517910e+00j
 2.700000000000000000e+02  2.594497052375711377e+00+6.480272931017574400e+00j
 2.710000000000000000e+02  2.909802901646031614e+00+6.459953579985617367e+00j
 2.720000000000000000e+02  3.330975122354092655e+00+6.519224222512350231e+00j
 2.730000000000000000e+02  3.695880222889248223e+00+6.677854286970362097e+00j
 2.740000000000000000e+02  4.108192558321027477e+00+6.567889308539062831e+00j
 2.750000000000000000e+02  4.694148297707234185e+00+6.532654318962822337e+00j
 2.760000000000000000e+02  5.287898181898008865e+00+6.593913369245128386e+00j
 2.770000000000000000e+02  5.733367580314912892e+00+6.196258149072201071e+00j
 2.780000000000000000e+02  6.255376798896124413e+00+5.936616705393214843e+00j
 2.790000000000000000e+02  6.793814135629743234e+00+5.580392360152466757e+00j
 2.800000000000000000e+02  7.098986910515430182e+00+4.920883967145189608e+00j
 2.810000000000000000e+02  7.403988937750911603e+00+4.195230852640946750e+00j
 2.820000000000000000e+02  7.459449803141363411e+00+3.695149335343478558e+00j
 2.830000000000000000e+02  7.457889832430447008e+00+2.957519543490827907e+00j
 2.840000000000000000e+02  7.333019893318989624e+00+2.207001486833066739e+00j
 2.850000000000000000e+02  7.044662788637386264e+00+1.742616077481862424e+00j
 2.860000000000000000e+02  6.712597096857816581e+00+1.318881455005136871e+00j
 2.870000000000000000e+02  6.364813797318273458e+00+9.547719922698623130e-01j
 2.880000000000000000e+02  6.045403489291831356e+00+7.209290945951870588e-01j
 2.890000000000000000e+02  5.653916431604242732e+00+5.861928291842061212e-01j
 2.900000000000000000e+02  5.371696394889302617e+00+4.898444669815661401e-01j
 2.910000000000000000e+02  5.154472531187168194e+00+4.758330826729557650e-01j
 2.920000000000000000e+02  4.926850769063164215e+00+4.385384606873996005e-01j
 2.930000000000000000e+02  4.765451562974453381e+00+4.085480298089479434e-01j
 2.940000000000000000e+02  4.611216745853348620e+00+4.180913183373796138e-01j
 2.950000000000000000e+02  4.475864876713460561e+00+4.218425825792100903e-01j
 2.960000000000000000e+02  4.380221904549807199e+00+4.164904333810015569e-01j
 2.970000000000000000e+02  4.251107452031145151e+00+4.323127128437506128e-01j
 2.980000000000000000e+02  4.151823401519779466e+00+4.297978686346521915e-01j
 2.990000000000000000e+02  4.067550418773051568e+00+4.288109256157850435e-01j
 3.000000000000000000e+02  4.038348779350231510e+00+4.664575323053383182e-01j
 3.010000000000000000e+02  3.935815345226403750e+00+4.330860755185673705e-01j
 3.020000000000000000e+02  3.876407270282124173e+00+4.504316795569858201e-01j
 3.030000000000000000e+02  3.816942043839565812e+00+4.351014619154544016e-01j
 3.040000000000000000e+02  3.773533087802944497e+00+4.406523245221589669e-01j
 3.050000000000000000e+02  3.727455383794060939e+00+4.554407743228965910e-01j
 3.060000000000000000e+02  3.690466040082054366e+00+4.279278419557890900e-01j
 3.070000000000000000e+02  3.663474651187808906e+00+4.143026994391818540e-01j
 3.080000000000000000e+02  3.615666908536900870e+00+4.046710126674784025e-01j
 3.090000000000000000e+02  3.580147778306718376e+00+3.881633951261692084e-01j
 3.100000000000000000e+02  3.552494921052069099e+00+3.798622772947192749e-01j
 3.110000000000000000e+02  3.497103814415274403e+00+3.640203579863271477e-01j
 3.120000000000000000e+02  3.465791825811140203e+00+3.425987804619372024e-01j
 3.130000000000000000e+02  3.426522502846439444e+00+3.390787405110941566e-01j
 3.140000000000000000e+02  3.391149547231574690e+00+3.099713374737913529e-01j
 3.150000000000000000e+02  3.371071885142131297e+00+2.985139757784248671e-01j
 3.160000000000000000e+02  3.339328639619977057e+00+2.922679573045717794e-01j
 3.170000000000000000e+02  3.311542450169538743e+00+2.639309410846851778e-01j
 3.180000000000000000e+02  3.287523553751251715e+00+2.525610738099181574e-01j
 3.190000000000000000e+02  3.251072226732819370e+00+2.436620085064671037e-01j
 3.200000000000000000e+02  3.229283832474221683e+00+2.194440682598113590e-01j
 3.210000000000000000e+02  3.207600477405331496e+00+2.139588599251397716e-01j
 3.220000000000000000e+02  3.173219821220490733e+00+1.813529494078235105e-01j
 3.230000000000000000e+02  3.144798297189155711e+00+1.650539740852812187e-01j
 3.240000000000000000e+02  3.109214485068431344e+00+1.557972958093209181e-01j
 3.250000000000000000e+02  3.078358777084044817e+00+1.363158979514592639e-01j
 3.260000000000000000e+02  3.056572246141302518e+00+1.265697127879840123e-01j
 3.270000000000000000e+02  3.022777837305317572e+00+1.098053982143344931e-01j
 3.280000000000000000e+02  2.992192535665243902e+00+9.819563392384508815e-02j
 3.290000000000000000e+02  2.966505545045407644e+00+9.724139373868564973e-02j
 3.300000000000000000e+02  2.944016757275961460e+00+9.179227366909775698e-02j
 3.310000000000000000e+02  2.926387906239944492e+00+7.859684137192216036e-02j
 3.320000000000000000e+02  2.885538456954872988e+00+6.819636808058451849e-02j
 3.330000000000000000e+02  2.856006046990292813e+00+5.907169103985693975e-02j
 3.340000000000000000e+02  2.828079868099144800e+00+5.963191587996976434e-02j
 3.350000000000000000e+02  2.798765987647500175e+00+5.109764598373294636e-02j
 3.360000000000000000e+02  2.767326671683102646e+00+4.095150329179184784e-02j
 3.370000000000000000e+02  2.736153729654069444e+00+3.793535005963530327e-02j
 3.380000000000000000e+02  2.708761490156962548e+00+3.783241851784688303e-02j
 3.390000000000000000e+02  2.683655454565491372e+00+3.402365229480059511e-02j
 3.400000000000000000e+02  2.651019179317343877e+00+3.018671652534523839e-02j
 3.410000000000000000e+02  2.618584955410269810e+00+3.779604031065376263e-02j
 3.420000000000000000e+02  2.590268632254430159e+00+4.881515660586141503e-02j
 3.430000000000000000e+02  2.574773837026226087e+00+5.287881429177670317e-02j
 3.440000000000000000e+02  2.548784157724355737e+00+5.939686799589671828e-02j
 3.450000000000000000e+02  2.527845163576714516e+00+6.898979466425296525e-02j
 3.460000000000000000e+02  2.519901613087708547e+00+8.943434515747521185e-02j
 3.470000000000000000e+02  2.510907422371040365e+00+9.756204230216011797e-02j
 3.480000000000000000e+02  2.505246332509141638e+00+1.043847370070744990e-01j
 3.490000000000000000e+02  2.502485179883524147e+00+1.162621231861115934e-01j
 3.500000000000000000e+02  2.497324878414235005e+00+1.047045840200973021e-01j
 3.510000000000000000e+02  2.502342707905228281e+00+1.140889057207267326e-01j
 3.520000000000000000e+02  2.507479358315245488e+00+1.260579157080868040e-01j
 3.530000000000000000e+02  2.520451420151254229e+00+1.070296942459878498e-01j
 3.540000000000000000e+02  2.521202190615663863e+00+8.140460437515312231e-02j
 3.550000000000000000e+02  2.490006786559763707e+00+7.040213010603571520e-02j
 3.560000000000000000e+02  2.488767359533708312e+00+6.914638645732588962e-02j
 3.570000000000000000e+02  2.500356133853175677e+00+5.863192995322697582e-02j
 3.580000000000000000e+02  2.478556207824369029e+00+2.847845209403059366e-02j
 3.590000000000000000e+02  2.463660563182880736e+00+7.231387537443485260e-03j
 3.600000000000000000e+02  2.447219847368530932e+00-2.891426841771211655e-03j
 3.610000000000000000e+02  2.432813466648147127e+00-3.074190051606202900e-02j
 3.620000000000000000e+02  2.420242339979302049e+00-3.598839631074973733e-02j
 3.630000000000000000e+02  2.405194665520348440e+00-4.571656388714654545e-02j
 3.640000000000000000e+02  2.399308140684452528e+00-5.698514416976051267e-02j
